epoch,step,train_loss,val_loss,val_var_ratio
149,9449,0.018800949677824974,,
150,9512,,0.018133429810404778,0.8070694208145142
150,9512,0.017692334949970245,,
151,9575,,0.025278711691498756,0.8105792999267578
151,9575,0.018262343481183052,,
152,9638,,0.023316409438848495,0.8755399584770203
152,9638,0.0202628206461668,,
153,9701,,0.019873185083270073,0.808911919593811
153,9701,0.020297221839427948,,
154,9764,,0.01953236013650894,0.8939408659934998
154,9764,0.019809387624263763,,
155,9827,,0.017737368121743202,0.735175371170044
155,9827,0.019344288855791092,,
156,9890,,0.017212621867656708,0.7678963541984558
156,9890,0.019492823630571365,,
157,9953,,0.014703694730997086,0.87319016456604
157,9953,0.018761776387691498,,
158,10016,,0.016395535320043564,0.8665130138397217
158,10016,0.01890592835843563,,
159,10079,,0.018505506217479706,0.8235771059989929
159,10079,0.017433879896998405,,
160,10142,,0.020241959020495415,0.8159782886505127
160,10142,0.01861131563782692,,
161,10205,,0.019759925082325935,0.8067654967308044
161,10205,0.01860332116484642,,
162,10268,,0.017606399953365326,0.9010169506072998
162,10268,0.02118592895567417,,
163,10331,,0.018517039716243744,0.9604615569114685
163,10331,0.018965261057019234,,
164,10394,,0.018182627856731415,0.7945502400398254
164,10394,0.017756309360265732,,
165,10457,,0.021256480365991592,0.7337537407875061
165,10457,0.018892595544457436,,
166,10520,,0.020421190187335014,0.852954089641571
166,10520,0.01784827932715416,,
167,10583,,0.01534431241452694,0.9406439065933228
167,10583,0.01718030497431755,,
168,10646,,0.019408218562602997,0.8521360754966736
168,10646,0.018900465220212936,,
169,10709,,0.01861586421728134,0.874256432056427
169,10709,0.01853604055941105,,
170,10772,,0.014546742662787437,0.8154754638671875
170,10772,0.017533931881189346,,
171,10835,,0.012774510309100151,0.8164157271385193
171,10835,0.018988197669386864,,
172,10898,,0.017904700711369514,0.8547720313072205
172,10898,0.0167289637029171,,
173,10961,,0.015390865504741669,0.8098738789558411
173,10961,0.017762012779712677,,
174,11024,,0.01600101962685585,0.8589605689048767
174,11024,0.017159774899482727,,
175,11087,,0.016097957268357277,0.8670488595962524
175,11087,0.016540173441171646,,
176,11150,,0.014663389883935452,0.8165397047996521
176,11150,0.017575984820723534,,
177,11213,,0.018874501809477806,0.8788201212882996
177,11213,0.017011914402246475,,
178,11276,,0.015663914382457733,0.8650999665260315
178,11276,0.01736856810748577,,
179,11339,,0.01868477649986744,0.8622660040855408
179,11339,0.017415329813957214,,
180,11402,,0.018180938437581062,0.896481454372406
180,11402,0.01892946846783161,,
181,11465,,0.018118686974048615,0.8691669702529907
181,11465,0.018883684650063515,,
182,11528,,0.022256001830101013,0.9169145226478577
182,11528,0.017492899671196938,,
183,11591,,0.020936759188771248,0.7928407192230225
183,11591,0.017655817791819572,,
184,11654,,0.019091643393039703,0.8943559527397156
184,11654,0.018840741366147995,,
185,11717,,0.016483629122376442,0.8976971507072449
185,11717,0.018674209713935852,,
186,11780,,0.013330530375242233,0.89389967918396
186,11780,0.016340376809239388,,
187,11843,,0.014861205592751503,0.884911298751831
187,11843,0.017943359911441803,,
188,11906,,0.016476506367325783,0.8797546625137329
188,11906,0.016596971079707146,,
189,11969,,0.02141181379556656,0.7279771566390991
189,11969,0.01695789210498333,,
190,12032,,0.013905495405197144,0.9541771411895752
190,12032,0.016770826652646065,,
191,12095,,0.021667329594492912,0.8376234173774719
191,12095,0.018497353419661522,,
192,12158,,0.013727915473282337,0.7892884016036987
192,12158,0.018104860559105873,,
193,12221,,0.01634531281888485,0.936371922492981
193,12221,0.016727779060602188,,
194,12284,,0.017466701567173004,0.8267412781715393
194,12284,0.016793344169855118,,
195,12347,,0.018092572689056396,0.8175243139266968
195,12347,0.017068058252334595,,
196,12410,,0.017484920099377632,0.8495514392852783
196,12410,0.016636382788419724,,
197,12473,,0.013088937848806381,0.7966112494468689
197,12473,0.016150616109371185,,
198,12536,,0.01620304398238659,0.7739262580871582
198,12536,0.017608201131224632,,
199,12599,,0.011569174937903881,0.8324182033538818
199,12599,0.01760302297770977,,
200,12662,,0.014653400518000126,0.9280275702476501
200,12662,0.015779854729771614,,
201,12725,,0.017094073817133904,0.88591468334198
201,12725,0.017989972606301308,,
202,12788,,0.016407154500484467,0.8967330455780029
202,12788,0.017047908157110214,,
203,12851,,0.014133396558463573,0.9450211524963379
203,12851,0.017310505732893944,,
204,12914,,0.013487359508872032,0.8971550464630127
204,12914,0.01700347103178501,,
205,12977,,0.015646139159798622,0.9181534051895142
205,12977,0.01834815926849842,,
206,13040,,0.015662308782339096,0.843406081199646
206,13040,0.016063598915934563,,
207,13103,,0.017931168898940086,0.7952879071235657
207,13103,0.016715513542294502,,
208,13166,,0.015376999042928219,0.8961039185523987
208,13166,0.016585424542427063,,
209,13229,,0.013665876351296902,0.9105222821235657
209,13229,0.015963979065418243,,
210,13292,,0.017082391306757927,0.8632738590240479
210,13292,0.01733236387372017,,
211,13355,,0.014448079280555248,0.9095667004585266
211,13355,0.015954911708831787,,
212,13418,,0.018897948786616325,0.8429148197174072
212,13418,0.01567743346095085,,
213,13481,,0.01601787842810154,0.8263062834739685
213,13481,0.015806423500180244,,
214,13544,,0.016187073662877083,0.7370222210884094
214,13544,0.01563711278140545,,
215,13607,,0.012075908482074738,0.8943834900856018
215,13607,0.016603289172053337,,
216,13670,,0.0152368089184165,0.8178911805152893
216,13670,0.01594829000532627,,
217,13733,,0.01783331297338009,0.8910266160964966
217,13733,0.016105985268950462,,
218,13796,,0.017711622640490532,0.8779008388519287
218,13796,0.016184663400053978,,
219,13859,,0.01388683170080185,0.8670119643211365
219,13859,0.014469700865447521,,
220,13922,,0.016887350007891655,0.8717955946922302
220,13922,0.015564917586743832,,
221,13985,,0.012886825017631054,0.829518735408783
221,13985,0.01673155091702938,,
222,14048,,0.010772902518510818,0.8734581470489502
222,14048,0.015048239380121231,,
223,14111,,0.018873732537031174,0.9436789751052856
223,14111,0.013154897838830948,,
224,14174,,0.01445463765412569,0.8133909106254578
224,14174,0.016195010393857956,,
225,14237,,0.014955099672079086,0.9210400581359863
225,14237,0.015754299238324165,,
226,14300,,0.011966699734330177,0.8882176280021667
226,14300,0.014334841631352901,,
227,14363,,0.011428942903876305,0.8719969987869263
227,14363,0.015698464587330818,,
228,14426,,0.014346611686050892,0.8297476768493652
228,14426,0.015427883714437485,,
229,14489,,0.01395776029676199,0.9007635712623596
229,14489,0.013995332643389702,,
230,14552,,0.013982938602566719,0.8877896666526794
230,14552,0.01508882362395525,,
231,14615,,0.015116606839001179,0.9632647633552551
231,14615,0.015316084027290344,,
232,14678,,0.01509813405573368,0.8233726620674133
232,14678,0.015638668090105057,,
233,14741,,0.017534269019961357,0.785674512386322
233,14741,0.014786766842007637,,
234,14804,,0.016025669872760773,0.8260484337806702
234,14804,0.014390617609024048,,
235,14867,,0.015691963955760002,0.9160559177398682
235,14867,0.0144876753911376,,
236,14930,,0.014166701585054398,0.8368345499038696
236,14930,0.014645112678408623,,
237,14993,,0.013396247290074825,0.8518614172935486
237,14993,0.015704983845353127,,
238,15056,,0.01674681343138218,0.8045442700386047
238,15056,0.015163915231823921,,
239,15119,,0.013656962662935257,0.8565164804458618
239,15119,0.015542778186500072,,
240,15182,,0.015757089480757713,0.8466222286224365
240,15182,0.015193148516118526,,
241,15245,,0.010642610490322113,0.8742613792419434
241,15245,0.01394483633339405,,
242,15308,,0.015447688288986683,0.8852276802062988
242,15308,0.014241231605410576,,
243,15371,,0.015161619521677494,0.7993772029876709
243,15371,0.014198815450072289,,
244,15434,,0.012612733989953995,0.9444579482078552
244,15434,0.014341303147375584,,
245,15497,,0.013656364753842354,0.8385412096977234
245,15497,0.015213506296277046,,
246,15560,,0.015645092353224754,0.8907023668289185
246,15560,0.013800854794681072,,
247,15623,,0.016094040125608444,0.8789942860603333
247,15623,0.015012659132480621,,
248,15686,,0.01985783316195011,0.8596355319023132
248,15686,0.016305502504110336,,
249,15749,,0.019097058102488518,0.8981658220291138
249,15749,0.014581095427274704,,
250,15812,,0.013792379759252071,0.8210192322731018
250,15812,0.01356389932334423,,
251,15875,,0.01159820519387722,0.8306527733802795
251,15875,0.014138844795525074,,
252,15938,,0.010539162904024124,0.7658092379570007
252,15938,0.015043620020151138,,
253,16001,,0.016044607385993004,0.8176137804985046
253,16001,0.013129856437444687,,
254,16064,,0.011194347403943539,0.8378750085830688
254,16064,0.014508655294775963,,
255,16127,,0.012978077866137028,0.899600625038147
255,16127,0.013468872755765915,,
256,16190,,0.012892317958176136,0.8755984306335449
256,16190,0.015322036109864712,,
257,16253,,0.014249800704419613,0.9277111887931824
257,16253,0.014767312444746494,,
258,16316,,0.012424961663782597,0.8665922284126282
258,16316,0.013679510913789272,,
259,16379,,0.013397645205259323,0.8796148896217346
259,16379,0.014443052001297474,,
260,16442,,0.012436705641448498,0.8489872217178345
260,16442,0.013262182474136353,,
261,16505,,0.011192833073437214,0.8777916431427002
261,16505,0.013282710686326027,,
262,16568,,0.01503472588956356,0.7893427014350891
262,16568,0.014972849749028683,,
263,16631,,0.01219525933265686,0.8511393070220947
263,16631,0.014774668961763382,,
264,16694,,0.010183621197938919,0.9099819660186768
264,16694,0.011968694627285004,,
265,16757,,0.01233354676514864,0.8445788621902466
265,16757,0.013909859582781792,,
266,16820,,0.014604846015572548,0.8743698596954346
266,16820,0.014358998276293278,,
267,16883,,0.0155970873311162,0.9120059013366699
267,16883,0.01359216682612896,,
268,16946,,0.01321844570338726,0.8946661353111267
268,16946,0.013304028660058975,,
269,17009,,0.015330573543906212,0.8289153575897217
269,17009,0.012938656844198704,,
270,17072,,0.01637014001607895,0.8526415228843689
270,17072,0.013652469962835312,,
271,17135,,0.014301623217761517,0.8440965414047241
271,17135,0.013582493178546429,,
272,17198,,0.010169756598770618,0.8648150563240051
272,17198,0.013533922843635082,,
273,17261,,0.012788604944944382,0.7686244249343872
273,17261,0.014037007465958595,,
274,17324,,0.014314570464193821,0.9215951561927795
274,17324,0.012820850126445293,,
275,17387,,0.011134879663586617,0.8576370477676392
275,17387,0.013828346505761147,,
276,17450,,0.009949174709618092,0.8520110249519348
276,17450,0.013023233972489834,,
277,17513,,0.015487069264054298,0.858817458152771
277,17513,0.01286372635513544,,
278,17576,,0.01244725938886404,0.8316329121589661
278,17576,0.012406459078192711,,
279,17639,,0.019700124859809875,0.8541728258132935
279,17639,0.013331369496881962,,
280,17702,,0.014031914062798023,0.8805102705955505
280,17702,0.01268885936588049,,
281,17765,,0.015639644116163254,0.8037124872207642
281,17765,0.014461230486631393,,
282,17828,,0.014818643219769001,0.8431332111358643
282,17828,0.013194025494158268,,
283,17891,,0.013127262704074383,0.8152779936790466
283,17891,0.013023107312619686,,
284,17954,,0.011144335381686687,0.8594509959220886
284,17954,0.012445461936295033,,
285,18017,,0.012907381169497967,0.8171805739402771
285,18017,0.012837116606533527,,
286,18080,,0.01361333392560482,0.8740422129631042
286,18080,0.011893379501998425,,
287,18143,,0.013749944977462292,0.8658492565155029
287,18143,0.012510563246905804,,
288,18206,,0.015795744955539703,0.7991499304771423
288,18206,0.013351687230169773,,
289,18269,,0.01116930041462183,0.8704802989959717
289,18269,0.012971879914402962,,
290,18332,,0.013903316110372543,0.8932273983955383
290,18332,0.012149590998888016,,
291,18395,,0.007805578876286745,0.8743929862976074
291,18395,0.012341255322098732,,
292,18458,,0.01341149490326643,0.9017959833145142
292,18458,0.011883601546287537,,
293,18521,,0.012644858099520206,0.8162423968315125
293,18521,0.013499941676855087,,
294,18584,,0.010830320417881012,0.8871563076972961
294,18584,0.012847051955759525,,
295,18647,,0.012342278845608234,0.8206665515899658
295,18647,0.01297446247190237,,
296,18710,,0.015116780996322632,0.8357895612716675
296,18710,0.012071308679878712,,
297,18773,,0.01293169241398573,0.7964240908622742
297,18773,0.01285871397703886,,
298,18836,,0.018715867772698402,0.8715166449546814
298,18836,0.011645784601569176,,
299,18899,,0.009222753345966339,0.7779891490936279
299,18899,0.012944580055773258,,
300,18962,,0.01398255955427885,0.8741365671157837
300,18962,0.011588986031711102,,
301,19025,,0.01212926022708416,0.9226168990135193
301,19025,0.012659505940973759,,
302,19088,,0.009480396285653114,0.8953427076339722
302,19088,0.012653867714107037,,
303,19151,,0.014897514134645462,0.8292428851127625
303,19151,0.012301779352128506,,
304,19214,,0.009675007313489914,0.8879634141921997
304,19214,0.011863660998642445,,
305,19277,,0.010643023997545242,0.8279070854187012
305,19277,0.01213304977864027,,
306,19340,,0.010056656785309315,0.8097784519195557
306,19340,0.011743458919227123,,
307,19403,,0.010194683447480202,0.8559609055519104
307,19403,0.012367244809865952,,
308,19466,,0.014584331773221493,0.8610438704490662
308,19466,0.012058612890541553,,
309,19529,,0.012507800944149494,0.8832082152366638
309,19529,0.012522488832473755,,
310,19592,,0.01192840002477169,0.8596678376197815
310,19592,0.011093948036432266,,
311,19655,,0.010788614861667156,0.8330467343330383
311,19655,0.012739413417875767,,
312,19718,,0.012199119664728642,0.8813429474830627
312,19718,0.011474233120679855,,
313,19781,,0.014428902417421341,0.8461421728134155
313,19781,0.011983074247837067,,
314,19844,,0.010774626396596432,0.8795247673988342
314,19844,0.011825314722955227,,
315,19907,,0.013349843211472034,0.8597144484519958
315,19907,0.010977971367537975,,
316,19970,,0.013151274994015694,0.8724991679191589
316,19970,0.011452491395175457,,
317,20033,,0.012220919132232666,0.8364022970199585
317,20033,0.011844195425510406,,
318,20096,,0.009916979819536209,0.8408036231994629
318,20096,0.012493071146309376,,
319,20159,,0.013066517189145088,0.8700571656227112
319,20159,0.012772297486662865,,
320,20222,,0.012721691280603409,0.8680723309516907
320,20222,0.010556364431977272,,
321,20285,,0.0114186592400074,0.835215151309967
321,20285,0.012117051519453526,,
322,20348,,0.013990480452775955,0.7969607710838318
322,20348,0.011701250448822975,,
323,20411,,0.012842945754528046,0.870704710483551
323,20411,0.012116477824747562,,
324,20474,,0.01172778382897377,0.8437325954437256
324,20474,0.010943676345050335,,
325,20537,,0.014261016622185707,0.8074807524681091
325,20537,0.011818071827292442,,
326,20600,,0.00874659325927496,0.8637022376060486
326,20600,0.011050052009522915,,
327,20663,,0.009736347012221813,0.865845263004303
327,20663,0.01174222119152546,,
328,20726,,0.014242934063076973,0.8627133965492249
328,20726,0.011904263868927956,,
329,20789,,0.008744836784899235,0.8969032764434814
329,20789,0.011512253433465958,,
330,20852,,0.010252919979393482,0.828301191329956
330,20852,0.011930091306567192,,
331,20915,,0.010342521592974663,0.8612557053565979
331,20915,0.01104810182005167,,
332,20978,,0.008040600456297398,0.8671689629554749
332,20978,0.01166906300932169,,
333,21041,,0.01001753844320774,0.8691101670265198
333,21041,0.011674429289996624,,
334,21104,,0.013931580819189548,0.8977698683738708
334,21104,0.0111484220251441,,
335,21167,,0.013706022873520851,0.8362966775894165
335,21167,0.011489376425743103,,
336,21230,,0.009951972402632236,0.8934984803199768
336,21230,0.010973980650305748,,
337,21293,,0.012076277285814285,0.8428856134414673
337,21293,0.01231421809643507,,
338,21356,,0.011490119621157646,0.8163114786148071
338,21356,0.011752546764910221,,
339,21419,,0.012316730804741383,0.8289742469787598
339,21419,0.011831597425043583,,
340,21482,,0.013656087219715118,0.8328525424003601
340,21482,0.011265750974416733,,
341,21545,,0.013257504440844059,0.888272762298584
341,21545,0.010975416749715805,,
342,21608,,0.011692428961396217,0.9012707471847534
342,21608,0.011482462286949158,,
343,21671,,0.012962818145751953,0.818847119808197
343,21671,0.011920182965695858,,
344,21734,,0.011257217265665531,0.8302438259124756
344,21734,0.010736489668488503,,
345,21797,,0.013936689123511314,0.8876607418060303
345,21797,0.010839767754077911,,
346,21860,,0.012617499567568302,0.8849575519561768
346,21860,0.010942069813609123,,
347,21923,,0.010050198994576931,0.8492206335067749
347,21923,0.0110116982832551,,
348,21986,,0.013138252310454845,0.8860639333724976
348,21986,0.011033815331757069,,
349,22049,,0.013833885081112385,0.8382241129875183
349,22049,0.011662430129945278,,
